432652.012451,182577.843994,34.1113891602
432650.79071,182576.586243,28.2188110352
432652.499268,182590.741516,28.6915283203
432655.212585,182599.464966,28.6567993164
432657.931519,182608.194946,28.3598632813
432639.813232,182581.508301,28.7666625977
432642.513489,182590.338562,28.7465820313
432645.27002,182599.075684,28.5454101563
432620.965759,182581.301819,33.6171875
